hospital_config_id,hospital_config_description,number_of_beds,number_of_beds_locked,branch_id,hospital_id,description,email,fax,phone,active,create_date,update_date,user_id,managment_id
610,"telefon:   fax:  uwagi: SP Szpital Miejski ul. Szpitalna 1, 41-219 Sosnowiec",12,0,10,102,null,null,null,null,t,null,null,null,null
693,telefon:   fax:  uwagi: ,1,0,191,102,null,null,null,null,t,null,null,null,null
923,"telefon:   fax:  uwagi: W tym: 1 łóżko IOM, 4 łóżka INM.",5,0,14,102,null,null,null,null,t,null,null,null,null
611,telefon:   fax:  uwagi: Oddział Psychiatryczny I - 40\r\nOddział Psychiatryczny II - 40\r\nOddział Psychiatryczny III - 50\r\nOddział Psychiatryczny IV zaburzeń afektywnych i nerwicowych - 50,180,0,66,103,null,null,null,null,t,null,null,null,null
612,"telefon:   fax:  uwagi: ul. Korczaka 27, 40-340 Katowice\r\nOddział Terapii Uzależnień od Alkoholu - 20\r\n\r\nul. Katowicka 21, 43-349 Katowice\r\nOddział Terapii Uzależnień od Alkoholu - 38",58,0,95,103,null,null,null,null,t,null,null,null,null
684,telefon:   fax:  uwagi: ,1,0,191,103,null,null,null,null,t,null,null,null,null
613,telefon: 32 2776162  fax: 32 2717311 uwagi: I Oddział Chorób Wewnętrznych - 60\r\nw tym 4 IOM\r\n,52,0,1,104,null,null,null,null,t,null,null,null,null
614,telefon: 32 2776157  fax: 32 2717311 uwagi: ,36,0,45,104,null,null,null,null,t,null,null,null,null
615,telefon: 32 2776152  fax: 32 2717311 uwagi: ,50,0,106,104,null,null,null,null,t,null,null,null,null
616,telefon: 32 2776171  fax: 32 2717311 uwagi: W tym 5 łóżka IOM.\r\nZ Pododdziałem Udarowym - przygotowany do leczenia udarów w ostrej fazie (lecz. trombolityczne).,28,0,22,104,null,null,null,null,t,null,null,null,null
618,"telefon: 322776148, 322776150 wew.149, 150, 151, 311  fax: 322717311 uwagi: Oddział Anestezjologii i Intensywnej Terapii Medycznej - 10 łóżek, w tym 10 IT",10,0,100,104,null,null,null,null,t,null,null,null,null
619,"telefon: 32 2776309  fax: 32 2717311 uwagi: Odcinek Położniczo-Ginekologiczny - 31, Odcinek Patologii Ciąży i Endokrynologii Ginekologicznej - 25, Pododdział Ginekologii Onkologicznej i Endoskopowego Leczenia Endometriozy - 18.\r\npl. Traugutta 6, Zabrze",74,0,42,104,null,null,null,null,t,null,null,null,null
620,"telefon: 32 2776330  fax: 32 2717311 uwagi: Łóżka dla noworodków - 31, łóżka intensywnej terapii noworodka - 3, łóżka opieki ciągłej dla noworodków po sztucznej wentylacji - 3, łózka opieki pośredniej dla noworodków niewymagających wsparcia oddechowego - 3. \r\npl. Traugutta 6, Zabrze",40,0,75,104,null,null,null,null,t,null,null,null,null
709,"telefon:   fax:  uwagi: 4 łóżka kod 4000, 2 łóżka kod 4220, 2 łóżka kod 4450, 6 łóżek kod 4421",11,0,191,104,null,null,null,null,t,null,null,null,null
1066,telefon:   fax:  uwagi: ,0,0,192,104,null,null,null,null,t,null,null,null,null
621,telefon: 338284007  fax: 338151630 uwagi: w tym 2 łóżka IOM,24,0,139,105,null,null,null,null,t,null,null,null,null
622,telefon: 338284014  fax: 338151630 uwagi: Oddział Pediatryczny z pododdziałami: gastroenterologicznym i ogólno pediatrycznym\r\nw tym 2 łóżka IOM,40,0,40,105,null,null,null,null,t,null,null,null,null
623,telefon: 338284032  fax: 338151630 uwagi: w tym 2 łóżka IOM,9,0,62,105,null,null,null,null,t,null,null,null,null
624,telefon: 338284022  fax: 338151630 uwagi: w tym 2 łóżka IOM,22,0,46,105,null,null,null,null,t,null,null,null,null
625,"telefon: 338284036, 338284034, 338124809  fax: 338151630 uwagi: ",5,0,101,105,null,null,null,null,t,null,null,null,null
732,telefon:   fax:  uwagi: ,5,0,191,105,null,null,null,null,t,null,null,null,null
1034,telefon: 338284015  fax: 338151630 uwagi: ,30,0,182,105,null,null,null,null,t,null,null,null,null
641,telefon: 32 4592431/32/33 (lek.) 32 4592417/418 (piel.) 32 4592517 (sek.)  fax: 32 4578140 uwagi: Oddział Pediatryczny - 30,30,0,40,110,null,null,null,null,t,null,null,null,null
791,telefon:   fax:  uwagi: Oddział chorób wewnętrznych (4000) - 2 łóżka IOM\r\nOddział pediatryczny (4401) - 4 łóżka IOM\r\nOddział ginekologiczno - położniczy - 2 łóżka IOM\r\n,10,0,191,110,null,null,null,null,t,null,null,null,null
807,"telefon: 32 2651644 wew. 253  fax: 32 2651430 uwagi: Oddział Chorób wewnętrznych I - 58 łóżek, w tym: IOM - 4.\r\nOddział Chorób Wewnętrznych II z Pododdziałem Szybkiej Diagnostyki Kardilogicznej - 51 łóżek, w tym: IOM - 4",109,0,1,112,null,null,null,null,t,null,null,null,null
805,telefon:   fax:  uwagi: 4000 (Oddział chor. wew II) - 4 IOM\r\n4580 (Oddział uraz - ortop) - 2 IOM\r\n4610 (Oddział otolaryngol.) - 2 IOM\r\n4220 (Oddział neurologiczny) - 1 IOM\r\n4222 (Oddział udarowy) - 4 IOM\r\n4401 (Oddział dziecięcy) - 2 IOM,15,0,191,112,null,null,null,null,t,null,null,null,null
809,"telefon: 32 2651644 wew.239  fax: 32 2651430 uwagi: 19 łóżek, w tym 2 IOM.",19,0,106,112,null,null,null,null,t,null,null,null,null
810,telefon: 32 2651644 wew.239  fax: 32 2651430 uwagi: w tym 2 IOM,14,0,61,112,null,null,null,null,t,null,null,null,null
811,"telefon: 32 2651644 wew.255  fax: 32 2651430 uwagi: 14 łóżek, w tym 1 IOM.",14,0,22,112,null,null,null,null,t,null,null,null,null
812,"telefon: 32 2651644 wew.255  fax: 32 2651430 uwagi: 18 łóżek, w tym 4 IOM.",18,0,24,112,null,null,null,null,t,null,null,null,null
813,telefon: 32 2651644 wew. 285  fax: 32 2651430 uwagi: Oddział dla nerwowo i psychicznie chorych.,60,0,66,112,null,null,null,null,t,null,null,null,null
814,telefon: 32 2651644 wew. 208  fax: 32 2651430 uwagi: 20 miejsc dla pacjentów dziennych,20,0,105,112,null,null,null,null,t,null,null,null,null
815,"telefon: 32 2651644 wew.228  fax: 32 2651430 uwagi: Oddział dziecięcy - 30 łóżek, w tym 2 IOM.",30,0,40,112,null,null,null,null,t,null,null,null,null
1004,telefon: 322651644  fax: 322651430 uwagi: w tym 2 łóżka IOM,30,0,45,112,null,null,null,null,t,null,null,null,null
1021,telefon: 32 265-17-47 wew 323 - dyżurka lekarska   fax:  uwagi: ,5,0,100,112,null,null,null,null,t,null,null,null,null
847,"telefon: 343175050  fax: brak uwagi: Oddział chorob wewnętrznych z pododdziałem geriatrycznym - 28 łóżek, w tym 2 łóżka IOM, 2 IT",30,0,1,114,null,null,null,null,t,null,null,null,null
848,telefon:   fax:  uwagi: 2 łóżka kod 4000,2,0,191,114,null,null,null,null,t,null,null,null,null
880,"telefon: Oddz. I: 32 3598729, Oddz.II: 32 3598694, Oddz.III: 32 3598690, Oddz. Elektrokard.: 32 3598893  fax: Oddz.I: 32 2523658, Oddz.II: 32 3598694, Oddz.III: 32 3598690, Oddz. Elekrokard.: 32 3598893 uwagi: Oddz. I - 46 łóżek,\r\nOddz. II - 48 łóżek\r\nOddz. III - 46 łóżek\r\nOddz. Elektrokardiologii. - 39 łóżek.",179,0,10,118,null,null,null,null,t,null,null,null,null
881,telefon: 32 3598644  fax: 32 2526093 uwagi: w tym 16 łóżka IOM,74,0,53,118,null,null,null,null,t,null,null,null,null
882,"telefon: 32 3598648, 32 3598659  fax: 32 3598594 uwagi: w tym IT: 20 łóżka\r\nDializy - TAK.",20,0,100,118,null,null,null,null,t,null,null,null,null
883,telefon: 32 4796065  fax:  uwagi: ,12,0,14,118,null,null,null,null,t,null,null,null,null
884,"telefon:   fax:  uwagi: 14 łóżek kod 4100 (6 Oddz. I, 2 Oddz. II i 6 Oddz. III), 32 łóżka kod 4560.",46,0,191,118,null,null,null,null,t,null,null,null,null
1031,telefon: 32 3598654  fax: 324796011 uwagi: ,3,0,192,118,null,null,null,null,t,null,null,null,null
894,"telefon: 343252611 (wew. 267 - pok. lek., wew. 264 - dyż pielęgn.)  fax: 343225555 (Izba Przyjęć) uwagi: Oddział Otolaryngologii i Onkologii Laryngologicznej,\r\nw tym 2 IOM",21,0,61,119,null,null,null,null,t,null,null,null,null
889,telefon: 343252611 (wew. 241 - pok. lek.; wew. 240 - dyż. pielęgn.)  fax: 343225555 (Izba Przyjęć) uwagi: w tym 2 IOM,21,0,22,119,null,null,null,null,t,null,null,null,null
887,telefon: 343252611 (wew.160 lub 346 - dyż. piel)  fax: 343225555 (Izba Przyjęć) uwagi: w tym 6 IOM,19,0,24,119,null,null,null,null,t,null,null,null,null
892,telefon: 343252611 (wew. 272 - pok.lek. i dyz. piel.)  fax: 343225555 (Izba Przyjęć) uwagi: ,24,0,111,119,null,null,null,null,t,null,null,null,null
900,telefon: 343252611 (wew. 235 - pok. lek.; wew. 136 - dyż. pielęgn.)  fax: 343252611 (wew. 171 - pok. sekret. med. pn-pt 7:00-14:35); 343225555 (Izba Przyjęć) uwagi: Oddział psychiatryczny dla chorych na gruźlicę i inne choroby zakaźne,15,0,190,119,null,null,null,null,t,null,null,null,null
899,telefon: 343252611 (wew. 235 - pok. lek.; wew. 148 - dyż pielęgn.)  fax: 343252611 (wew. 171 - pok. sekret. med. pn-pt 7:00-14:35); 343225555 (Izba Przyjęć) uwagi: ,25,0,91,119,null,null,null,null,t,null,null,null,null
897,telefon: 343252611 (wew. 235 - pok.lek.; wew. 168 - dyż.pielęgn.)  fax: 343225555 (Izba Przyjęć) uwagi: ,25,0,66,119,null,null,null,null,t,null,null,null,null
896,"telefon: 343252611 (wew. 233 - pok. lek.; wew. 252, 254 - dyż pielęgn.)  fax: 343252611 (wew. 233 - pok. lek.); 343225555 (Izba Przyjęć) uwagi: w tym 2 łóżka IOM",62,0,1,119,null,null,null,null,t,null,null,null,null
898,telefon: 343252611 (wew. 235 - pok. lek.; wew. 147 - dyż. pielęgn.)  fax: 343225555 (Izba Przyjęć) uwagi: 25 miejsc dziennego pobytu.\r\nOddział czynny od pon. do pt. w godz. 7:00 - 14:35,25,0,105,119,null,null,null,null,t,null,null,null,null
891,telefon: 343252611 (wew. 261 - pok. lek.; wew. 260 - dyż. pielęgn.)  fax: 343225555 (Izba Przyjęć) uwagi: w tym 2 łóżka IOM + 1 inkubator,31,0,40,119,null,null,null,null,t,null,null,null,null
886,telefon: 343252611 (wew. 298 - pok. lek.; wew. 214 - dyż. pielęgn.)  fax: 343225555 (Izba Przyjęć) uwagi: w tym 10 IOM (spełniają kryteria stanowisk IT),10,0,100,119,null,null,null,null,t,null,null,null,null
993,telefon: 34 3252611 wew. 224 (p. lekarzy); wew. 137 (dyż. piel.)  fax: 34 3225555 (Izba Przyjęć) uwagi: ,30,0,133,119,null,null,null,null,t,null,null,null,null
994,telefon: 34 3252611 wew. 311  fax: 34 3225555 (Izba Przyjęć) uwagi: ,21,0,33,119,null,null,null,null,t,null,null,null,null
995,telefon: 34 3252611 wew. 297 (dyż. piel.)  fax: 34 3225555 (Izba Przyjęć) uwagi: ,28,0,88,119,null,null,null,null,t,null,null,null,null
1000,telefon:   fax:  uwagi: w tym 2 IOM w oddziale dziecięcym,22,0,191,119,null,null,null,null,t,null,null,null,null
907,telefon: 34 327 91 75 wew. 281  fax:  uwagi: ,34,0,1,123,null,null,null,null,t,null,null,null,null
908,telefon: 34 3279175 wew. 214  fax:  uwagi: z pododdziałem neonatologii.\r\n,38,0,42,123,null,null,null,null,t,null,null,null,null
909,telefon: 34 3279175 wew. 292  fax:  uwagi: ,35,0,45,123,null,null,null,null,t,null,null,null,null
910,telefon: 34 3279175 wew. 289  fax:  uwagi: ,25,0,106,123,null,null,null,null,t,null,null,null,null
911,telefon: 34 3279175 wew. 214  fax:  uwagi: ,15,0,40,123,null,null,null,null,t,null,null,null,null
1005,telefon: 343729175 wew. 245 lub 785056702  fax: 343279175 wew. 265 (Izba Przyjęć) uwagi: w tym 8 IT,8,0,100,123,null,null,null,null,t,null,null,null,null
1,"telefon:   fax:  uwagi: Oddział Chorób Płuc i Chemioterapii Nowotworów - 25, w tym 1 IOM",25,0,133,10,null,null,null,null,t,null,null,null,null
2,telefon: 32 331 99 11 (dyżurka lekarska); 32 331 99 13 (dyżurka pielęgniarska)  fax:  uwagi: Oddział rehabilitacji oddechowej,25,0,134,10,null,null,null,null,t,null,null,null,null
3,telefon: 32 331 99 33 (dyżurka pielęgniarska); 32 331 99 32 (dyżurka lekarska)  fax:  uwagi: Leczenie gruźlicy - oddzial zamkniety - 43 łóżka\r\npulmunologia i chemioterapia - 24 łóżka \r\nw tym 1 stanowisko OIOM ,67,0,31,10,null,null,null,null,t,null,null,null,null
832,telefon:   fax:  uwagi: 1 łóżko OIOM - 4270,1,0,191,10,null,null,null,null,t,null,null,null,null
5,telefon: 32 6741111  fax: 32 6741471 uwagi: w tym łóżka IOM - 2,36,0,31,12,null,null,null,null,t,null,null,null,null
816,telefon:   fax:  uwagi: 2 IOM - kod 4270,2,0,191,12,null,null,null,null,t,null,null,null,null
6,"telefon: Oddz. I: 323319250, Oddz. II: 323319270  fax: Oddz. I i II: 323319353 uwagi: Oddział Chorób Wewnetrznych I  - 44, w tym 2 IOM\r\nOddział Chorób Wewnetrznych II - 48 ",92,0,1,13,null,null,null,null,t,null,null,null,null
8,telefon: 323319260  fax: 323319386 uwagi: ,39,0,45,13,null,null,null,null,t,null,null,null,null
9,telefon: 323319330  fax: 323319330 uwagi: ,49,0,42,13,null,null,null,null,t,null,null,null,null
10,"telefon: 323319245  fax: 323319330 uwagi: 18 łóżek, w tym 6 inkubatorów",18,0,75,13,null,null,null,null,t,null,null,null,null
830,telefon:   fax:  uwagi: 2 łóżka kod 4000 (Oddz. I) ,2,0,191,13,null,null,null,null,t,null,null,null,null
869,telefon: 323319290  fax: 323319290 uwagi: ,9,0,110,13,null,null,null,null,t,null,null,null,null
11,telefon: 327808706  fax: 327803379 uwagi: W tym 2 łóżka IOM.,26,0,40,14,null,null,null,null,t,null,null,null,null
12,telefon: 327808714  fax: 327803379 uwagi: W tym 1 łóżko IT i 4 łóżka IOM.,32,0,10,14,null,null,null,null,t,null,null,null,null
747,"telefon:   fax:  uwagi: 2 łóżka kod 4000, 4 łóżka kod 4100, 2 łóżka kod 4401.",9,0,191,14,null,null,null,null,t,null,null,null,null
873,telefon: 327808721  fax: 327803379 uwagi: Oddział Internistyczny\r\nw tym 2 łóżka IOM,46,0,1,14,null,null,null,null,t,null,null,null,null
13,telefon: 32 3183351  fax: 32 2222330 uwagi: w tym 2 IOM,36,0,1,15,null,null,null,null,t,null,null,null,null
14,telefon: 32 3183365  fax: 32 2222330 uwagi: ,15,0,59,15,null,null,null,null,t,null,null,null,null
15,telefon: 32 3183320  fax: 32 2222330 uwagi: W tym 2 łóżka IOM.,18,0,45,15,null,null,null,null,t,null,null,null,null
16,telefon: 32 3183290  fax: 32 2222330 uwagi: W tym 2 łóżka IOM.,20,0,106,15,null,null,null,null,t,null,null,null,null
768,telefon:   fax:  uwagi: 2 łóżka IOM - oddz. 4000\r\n3 łóżka IOM - oddz. 4580\r\n2 łóżka IOM - oddz. 4500,7,0,191,15,null,null,null,null,t,null,null,null,null
662,telefon:   fax:  uwagi: ,0,0,191,20,null,null,null,null,t,null,null,null,null
26,telefon:   fax:  uwagi: ,30,0,42,21,null,null,null,null,t,null,null,null,null
797,telefon:   fax:  uwagi: ,0,0,191,22,null,null,null,null,t,null,null,null,null
38,telefon: 324291866  fax: 324228272 uwagi: ,20,0,20,24,null,null,null,null,t,null,null,null,null
228,telefon:   fax:  uwagi: w tym 2 IOM,16,0,22,51,null,null,null,null,t,null,null,null,null
449,telefon: 32 3704287  fax: 32 3704292 uwagi: ,15,0,16,76,null,null,null,null,t,null,null,null,null
1030,"telefon: 338520511 wew. 334, 335  fax: 338520289 uwagi: Uruchomienie w dn. 12.11.2018 r.",5,0,14,124,null,null,null,null,t,null,null,null,null
999,"telefon: 338520511 wew. 334, 335  fax: 33 8520289 uwagi: W tym 1 stanowisko IT.",15,0,10,124,null,null,null,null,t,null,null,null,null
1073,"telefon: 32 264 53 33 wew. 103 (dyżurka lekarska), 32 264 53 33 wew. 104 (dyżurka pielęgniarska)  fax:  uwagi: ul. Szpitalna 13\r\n41-300 Dąbrowa Górnicza",15,0,205,127,null,null,null,null,t,null,null,null,null
1072,"telefon: 32 751 91 81 wew. 15 (dyżurka lekarska), 32 751 91 81 wew. 14 (dyżurka pielęgniarska)  fax:  uwagi: ul. Józefa Chełmońskiego 28\r\n43-600 Jaworzno",15,0,204,127,null,null,null,null,t,null,null,null,null
1070,telefon: 32 621 26 32 (dyżurka lekarska); 32 621 26 30 (dyżurka pielęgniarska)  fax:  uwagi: Siemianowice Śląskie - ul. Szpitalna 6,26,0,15,127,null,null,null,null,t,null,null,null,null
1002,telefon: 32 621 26 28 (dyżurka lekarska);  32 621 26 22 (dyżurka lekarska);  32 621 26 26 (dyżurka pielęgniarska);  32 621 26 21 (dyżurka pielęgniarska)  fax:  uwagi: Oddział Anestezjologii i Intensywnej Terapii,24,0,100,127,null,null,null,null,t,null,null,null,null
1022,"telefon: 32 111 42 80 (odc. I); 32 111 42 81 (odc. II); 32 111 42 83  fax: 321114203 uwagi: w tym 1 IT, 1 IOM",34,0,64,128,null,null,null,null,t,null,null,null,null
1025,telefon:   fax:  uwagi: ,0,0,191,128,null,null,null,null,t,null,null,null,null
1026,telefon: (32)22659 77-80 wew. 233 (pok. lekarzy); wew. 232 (kierownik oddziału); wew. 234 (pielęgniarka oddziałowa)  fax: 32 226 59 75 uwagi: Oddział Internistyczny,25,0,1,130,null,null,null,null,t,null,null,null,null
1027,telefon: (32)226-59-77/80 wew 230 (pok. lekarzy); (32)226-59-77/80 wew 231 (pielęgniarka oddziałowa)  fax: 32 226 59 75 uwagi: Oddział ortopedii i rekonstrukcji narządu ruchu z pododdziałem chirurgii kręgosłupa,26,0,106,130,null,null,null,null,t,null,null,null,null
1028,telefon: 32/226 59 77-80 wew 219 (pok. learzy); 32/226-59-77/80 wew. 221 (pielęgniarka oddziałowa)  fax: 32 226 59 75 uwagi: ,26,0,45,130,null,null,null,null,t,null,null,null,null
1029,telefon: (32)226-59-77/80 wew. 252  fax:  uwagi: Oddział laryngologiczny,7,0,61,130,null,null,null,null,t,null,null,null,null
1036,telefon: 32 202 55 21  fax: 32 202 55 21 wew. 333 uwagi: W tym 2 łózka IOM.,21,0,42,131,null,null,null,null,t,null,null,null,null
1037,telefon:   fax:  uwagi: ,2,0,191,131,null,null,null,null,t,null,null,null,null
1040,telefon: 32 707 42 35  fax:  uwagi: ,17,0,48,133,null,null,null,null,t,null,null,null,null
1041,telefon: 32 707 42 21  fax:  uwagi: ,11,0,59,133,null,null,null,null,t,null,null,null,null
1042,telefon: 32 707 42 38  fax:  uwagi: ,9,0,45,133,null,null,null,null,t,null,null,null,null
1043,telefon: 32 707 42 38  fax:  uwagi: ,8,0,106,133,null,null,null,null,t,null,null,null,null
1045,telefon: 32 707 42 25  fax:  uwagi: 6 stanowisk IT,6,0,100,133,null,null,null,null,t,null,null,null,null
1044,telefon:   fax:  uwagi: 4 IOM - kod 4530\r\n1 OIM - kod 4600,5,0,191,133,null,null,null,null,t,null,null,null,null
1052,telefon: Komórka udarowa 530 628 873  fax:  uwagi: ,16,0,24,134,null,null,null,null,t,null,null,null,null
1056,"telefon: tel. kontaktowy do oddziału 32/7832600, 32/7832613  fax:  uwagi: joanna.niedzwiecka@wcm-wodzislaw.pl - Pielęgniarka Zarządzająca",15,0,48,154,null,null,null,null,t,null,null,null,null
410,telefon: 32 611 53 00 wewn. 316 (pielęgniarki); wewn. 317 (lekarze); wewn. 315 (sekretariat)  fax:  uwagi: w tym 7 łóżek intensywnej terapii; dializy - TAK,7,0,100,73,null,null,null,null,t,null,null,null,1
411,telefon: 32 611 53 00 wewn. 331 (pielęgniarki); wewn. 332 (lekarze); wewn. 330 (sekretariat)  fax:  uwagi: ,20,0,45,73,null,null,null,null,t,null,null,null,1
412,telefon: 32 611 53 00 wewn. 351 (pielegniarki); wewn. 352 (lekarze); wewn. 350 (sekretariat)  fax:  uwagi: ,40,0,1,73,null,null,null,null,t,null,null,null,1
413,telefon: 32 611 53 00 wewn. 311 (pielęgniarki); wewn. 320 (sekretariat)  fax:  uwagi: ,12,0,8,73,null,null,null,null,t,null,null,null,1
414,telefon: 32 611 53 00 wewn. 321 (pielęgniarki); wewn. 322 (lekarze); wewn. 320 (sekretariat)  fax:  uwagi: ,20,0,42,73,null,null,null,null,t,null,null,null,1
416,telefon: 32 611 53 00 wewn. 326 (pielęgniarki); wewn. 325 (lekarze)  fax:  uwagi: w tym łóżek dla noworodków - 2; inkubatorów - 2; łóżek IT noworodka - 2; łóżek opieki ciągłej dla noworodków po sztucznej wentylacji - 2; łóżek opieki pośredniej dla noworodków niewymagających wsparcia oddechowego - 2.,10,0,75,73,null,null,null,null,t,null,null,null,1
417,"telefon: 32 611 53 00 wewn. 371, 373 (pielęgniarki); wewn. 372 (lekarze); wewn. 370 (sekretariat)  fax:  uwagi: w tym 1 łóżko intensywnej opieki medycznej; bez pododdziału udarowego",18,0,22,73,null,null,null,null,t,null,null,null,1
418,telefon: 32 611 53 00 wewn. 361 (pielęgniarki); wewn. 360 (lekarze); wewn. 360 (sekretariat)  fax:  uwagi: ,16,0,106,73,null,null,null,null,t,null,null,null,1
839,telefon:   fax:  uwagi: 1 łóżko IOM kod 4220,1,0,191,73,null,null,null,null,t,null,null,null,1
